"prod_id","product_id","product_name","segment","category","subcategory","unit_price"
252,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Corporate,Office Supplies,Binders,17.3000
253,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Corporate,Office Supplies,Binders,5.0600
254,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Consumer,Office Supplies,Binders,4.5400
255,OFF-LA-10002368,Avery 479,Corporate,Office Supplies,Labels,2.6100
256,OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Corporate,Office Supplies,Fasteners,3.5500
257,OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",Consumer,Office Supplies,Art,4.2800
258,TEC-MA-10001856,Okidata C610n Printer,Consumer,Technology,Machines,649.0000
259,OFF-PA-10000167,Xerox 1925,Consumer,Office Supplies,Paper,30.9800
260,FUR-BO-10003893,Sauder Camden County Collection Library,Corporate,Furniture,Bookcases,114.9800
261,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Home Office,Furniture,Chairs,150.8900
262,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Home Office,Furniture,Tables,205.9000
263,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Home Office,Furniture,Furnishings,4.9400
264,OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Consumer,Office Supplies,Binders,3.8100
265,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Corporate,Office Supplies,Binders,42.8000
266,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Consumer,Office Supplies,Storage,16.9100
267,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Consumer,Office Supplies,Binders,8.0400
268,OFF-BI-10000088,GBC Imprintable Covers,Consumer,Office Supplies,Binders,10.9800
269,TEC-PH-10002103,Jabra SPEAK 410,Consumer,Technology,Phones,93.9900
270,TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,Consumer,Technology,Phones,404.9500
271,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Corporate,Technology,Accessories,29.9500
272,TEC-AC-10001908,Logitech Wireless Headset h800,Home Office,Technology,Accessories,99.9900
273,FUR-TA-10004086,KI Adjustable-Height Table,Corporate,Furniture,Tables,85.9800
274,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Home Office,Furniture,Furnishings,105.3400
275,OFF-LA-10001175,Avery 514,Corporate,Office Supplies,Labels,2.8800
276,FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",Corporate,Furniture,Furnishings,4.8600
277,FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Consumer,Furniture,Furnishings,102.3000
278,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Home Office,Office Supplies,Paper,6.4800
279,OFF-ST-10004459,Tennsco Single-Tier Lockers,Consumer,Office Supplies,Storage,375.3400
280,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Consumer,Office Supplies,Binders,3.5200
281,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Consumer,Technology,Accessories,19.9900
282,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Consumer,Furniture,Furnishings,34.2300
283,TEC-AC-10004145,Logitech diNovo Edge Keyboard,Consumer,Technology,Accessories,249.9900
284,OFF-ST-10003638,Mobile Personal File Cube,Corporate,Office Supplies,Storage,23.4200
285,OFF-LA-10003714,Avery 510,Home Office,Office Supplies,Labels,3.7500
286,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Consumer,Furniture,Furnishings,107.5300
287,OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,Corporate,Office Supplies,Art,3.3800
288,OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Home Office,Office Supplies,Storage,370.9800
289,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Consumer,Furniture,Furnishings,4.1800
290,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,Home Office,Office Supplies,Binders,169.9900
291,OFF-EN-10002230,Airmail Envelopes,Consumer,Office Supplies,Envelopes,83.9300
292,TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,Corporate,Technology,Accessories,59.0000
293,TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,Consumer,Technology,Accessories,15.0200
294,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Consumer,Furniture,Tables,124.4900
295,OFF-PA-10003848,Xerox 1997,Consumer,Office Supplies,Paper,6.4800
296,OFF-AR-10004272,Newell 308,Consumer,Office Supplies,Art,1.6800
297,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Consumer,Technology,Phones,153.9900
298,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Corporate,Technology,Copiers,499.9900
299,OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Consumer,Office Supplies,Appliances,232.5800
300,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Home Office,Technology,Accessories,0.9900
301,FUR-FU-10001473,DAX Wood Document Frame,Home Office,Furniture,Furnishings,13.7300
302,TEC-AC-10002370,Maxell CD-R Discs,Consumer,Technology,Accessories,1.9700
303,OFF-PA-10000501,Petty Cash Envelope,Consumer,Office Supplies,Paper,26.9600
304,OFF-BI-10004099,GBC VeloBinder Strips,Home Office,Office Supplies,Binders,7.6800
305,OFF-AR-10002280,Staples in misc. colors,Home Office,Office Supplies,Art,6.4700
306,TEC-MA-10001972,Okidata C331dn Printer,Corporate,Technology,Machines,349.0000
307,TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Consumer,Technology,Accessories,34.9900
308,OFF-PA-10000213,Xerox 198,Consumer,Office Supplies,Paper,4.9800
309,OFF-FA-10001843,Staples,Corporate,Office Supplies,Fasteners,2.4700
310,FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Consumer,Furniture,Tables,146.3400
311,TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Consumer,Technology,Accessories,119.9300
312,OFF-BI-10000591,Avery Binder Labels,Consumer,Office Supplies,Binders,3.8900
313,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Corporate,Office Supplies,Binders,14.6800
314,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Home Office,Office Supplies,Binders,5.4400
315,FUR-CH-10000785,Global Ergonomic Managers Chair,Corporate,Furniture,Chairs,180.9800
316,TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,Consumer,Technology,Accessories,24.9900
317,TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Consumer,Technology,Phones,157.9900
318,OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Home Office,Office Supplies,Art,34.5800
319,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Corporate,Office Supplies,Binders,15.1600
320,OFF-PA-10003892,Xerox 1943,Consumer,Office Supplies,Paper,48.9100
321,OFF-PA-10001661,Xerox 1922,Home Office,Office Supplies,Paper,4.9800
322,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Corporate,Technology,Accessories,14.5900
323,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Corporate,Office Supplies,Art,25.9900
324,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Corporate,Office Supplies,Binders,8.8500
325,TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Corporate,Technology,Phones,157.9900
326,OFF-PA-10000675,Xerox 1919,Consumer,Office Supplies,Paper,40.9900
327,TEC-PH-10000576,AT&T 1080 Corded phone,Consumer,Technology,Phones,136.9900
328,TEC-AC-10003023,Logitech G105 Gaming Keyboard,Consumer,Technology,Accessories,59.3700
329,FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Corporate,Furniture,Furnishings,7.2800
330,OFF-PA-10000528,Xerox 1981,Consumer,Office Supplies,Paper,5.2800
331,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Consumer,Office Supplies,Art,8.1400
332,OFF-ST-10001414,Decoflex Hanging Personal Folder File,Home Office,Office Supplies,Storage,15.4200
333,OFF-LA-10000452,Avery 488,Consumer,Office Supplies,Labels,3.1500
334,OFF-LA-10001771,Avery 513,Consumer,Office Supplies,Labels,4.9800
335,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Consumer,Furniture,Furnishings,99.2300
336,TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Corporate,Technology,Machines,13.1100
337,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,Corporate,Office Supplies,Binders,5.7700
338,TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Home Office,Technology,Accessories,13.4800
339,OFF-AR-10004441,BIC Brite Liner Highlighters,Corporate,Office Supplies,Art,4.1400
340,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Home Office,Technology,Copiers,499.9900
341,OFF-AR-10003651,Newell 350,Home Office,Office Supplies,Art,3.2800
342,OFF-FA-10003485,Staples,Home Office,Office Supplies,Fasteners,2.6200
343,FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Home Office,Furniture,Furnishings,43.3100
344,TEC-PH-10000439,GE DSL Phone Line Filter,Home Office,Technology,Phones,39.9900
345,OFF-EN-10001509,Poly String Tie Envelopes,Consumer,Office Supplies,Envelopes,2.0400
346,TEC-MA-10004086,Plantronics Single Ear Headset,Consumer,Technology,Machines,19.9500
347,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Corporate,Office Supplies,Binders,63.9800
348,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Corporate,Office Supplies,Art,23.6500
349,OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",Corporate,Office Supplies,Paper,3.7100
350,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Consumer,Furniture,Furnishings,105.2900
351,OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Consumer,Office Supplies,Appliances,27.7600
352,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Home Office,Technology,Accessories,6.7900
353,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Corporate,Furniture,Furnishings,34.2300
354,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Home Office,Technology,Phones,4.9500
355,OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Consumer,Office Supplies,Appliances,80.1600
356,OFF-PA-10002105,Xerox 223,Corporate,Office Supplies,Paper,6.4800
357,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Consumer,Furniture,Tables,218.7500
358,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Consumer,Furniture,Bookcases,130.9800
359,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Consumer,Office Supplies,Binders,4.5700
360,OFF-AR-10001166,Staples in misc. colors,Home Office,Office Supplies,Art,7.5800
361,OFF-BI-10002824,Recycled Easel Ring Binders,Consumer,Office Supplies,Binders,14.9200
362,FUR-TA-10003392,Global Adaptabilities Conference Tables,Home Office,Furniture,Tables,280.9800
363,OFF-ST-10002554,Tennsco Industrial Shelving,Consumer,Office Supplies,Storage,48.9100
364,OFF-AR-10001615,Newell 34,Corporate,Office Supplies,Art,19.8400
365,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Home Office,Technology,Accessories,15.9900
366,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Consumer,Technology,Accessories,35.9900
367,TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,Corporate,Technology,Machines,399.9900
368,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Consumer,Furniture,Chairs,70.9800
369,OFF-PA-10003001,Xerox 1986,Home Office,Office Supplies,Paper,6.6800
370,OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),Consumer,Office Supplies,Paper,6.6800
371,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Corporate,Furniture,Chairs,700.9800
372,OFF-PA-10001534,Xerox 230,Corporate,Office Supplies,Paper,6.4800
373,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Corporate,Technology,Accessories,16.9900
374,TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,Consumer,Technology,Accessories,421.9500
375,OFF-SU-10001218,Fiskars Softgrip Scissors,Corporate,Office Supplies,Supplies,10.9800
1321,OFF-LA-10000973,Avery 502,Consumer,Office Supplies,Labels,3.1500
376,TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,Consumer,Technology,Phones,22.4900
377,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Corporate,Technology,Accessories,29.9900
378,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Home Office,Furniture,Furnishings,41.3200
379,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Home Office,Office Supplies,Paper,7.6100
380,OFF-PA-10001019,Xerox 1884,Consumer,Office Supplies,Paper,19.9800
381,OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Corporate,Office Supplies,Paper,6.6900
382,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Corporate,Furniture,Furnishings,4.9400
383,OFF-EN-10001532,Brown Kraft Recycled Envelopes,Corporate,Office Supplies,Envelopes,16.9800
384,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Consumer,Office Supplies,Labels,14.8000
385,OFF-AP-10001394,Harmony Air Purifier,Consumer,Office Supplies,Appliances,189.0000
386,OFF-ST-10003327,Akro-Mils 12-Gallon Tote,Corporate,Office Supplies,Storage,9.9300
387,OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Corporate,Office Supplies,Binders,5.2200
388,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Consumer,Office Supplies,Storage,16.7400
389,FUR-FU-10004973,Flat Face Poster Frame,Consumer,Furniture,Furnishings,18.8400
390,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Corporate,Technology,Accessories,20.9500
391,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Consumer,Technology,Accessories,39.9900
392,TEC-PH-10004774,Gear Head AU3700S Headset,Consumer,Technology,Phones,12.9900
393,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Corporate,Technology,Phones,153.9900
394,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Consumer,Technology,Accessories,159.9900
395,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Home Office,Technology,Accessories,199.9900
396,TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,Home Office,Technology,Phones,10.9900
397,OFF-BI-10000088,GBC Imprintable Covers,Corporate,Office Supplies,Binders,10.9800
398,FUR-CH-10004287,SAFCO Arco Folding Chair,Home Office,Furniture,Chairs,276.2000
399,OFF-PA-10004359,Multicolor Computer Printout Paper,Home Office,Office Supplies,Paper,104.8500
400,TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Consumer,Technology,Copiers,299.9900
401,OFF-PA-10004610,Xerox 1900,Corporate,Office Supplies,Paper,4.2800
402,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Corporate,Office Supplies,Binders,5.2800
403,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Corporate,Technology,Accessories,9.7800
404,OFF-BI-10004817,GBC Personal VeloBind Strips,Corporate,Office Supplies,Binders,11.9800
405,OFF-ST-10001963,Tennsco Regal Shelving Units,Consumer,Office Supplies,Storage,101.4100
406,OFF-BI-10003460,Acco 3-Hole Punch,Consumer,Office Supplies,Binders,4.3800
407,OFF-AP-10004249,Staple holder,Corporate,Office Supplies,Appliances,11.9700
408,OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Corporate,Office Supplies,Storage,31.7800
409,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Consumer,Office Supplies,Storage,95.4300
410,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Consumer,Office Supplies,Binders,7.8400
411,FUR-CH-10001146,"Global Task Chair, Black",Consumer,Furniture,Chairs,50.8900
412,OFF-BI-10004781,GBC Wire Binding Strips,Corporate,Office Supplies,Binders,31.7400
413,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,Consumer,Technology,Phones,44.9900
414,OFF-BI-10001460,Plastic Binding Combs,Consumer,Office Supplies,Binders,15.1500
415,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Consumer,Furniture,Furnishings,12.5800
416,OFF-PA-10004039,Xerox 1882,Home Office,Office Supplies,Paper,55.9800
417,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Corporate,Office Supplies,Binders,3.1800
418,OFF-SU-10002537,Acme Box Cutter Scissors,Consumer,Office Supplies,Supplies,10.2300
419,OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Consumer,Office Supplies,Art,3.2600
420,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Corporate,Furniture,Furnishings,15.2800
421,FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Consumer,Furniture,Tables,417.4000
422,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Corporate,Office Supplies,Fasteners,3.5800
423,TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,Consumer,Technology,Accessories,18.0000
424,OFF-PA-10000130,Xerox 199,Corporate,Office Supplies,Paper,4.2800
425,OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Corporate,Office Supplies,Envelopes,11.5800
426,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Consumer,Furniture,Tables,230.9800
427,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Corporate,Office Supplies,Storage,42.7600
428,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Corporate,Technology,Accessories,99.9900
429,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Consumer,Furniture,Tables,259.7100
430,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,Corporate,Technology,Phones,134.9800
431,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Home Office,Office Supplies,Binders,22.3800
432,OFF-ST-10003306,Letter Size Cart,Consumer,Office Supplies,Storage,142.8600
433,TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Consumer,Technology,Accessories,36.5100
434,OFF-ST-10000676,Fellowes Econo/Stor Drawers,Consumer,Office Supplies,Storage,96.9300
435,TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,Corporate,Technology,Phones,188.9900
436,OFF-EN-10001539,Staple envelope,Corporate,Office Supplies,Envelopes,7.7800
437,OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Consumer,Office Supplies,Binders,223.9800
438,FUR-FU-10000076,"24-Hour Round Wall Clock",Consumer,Furniture,Furnishings,19.9800
503,OFF-BI-10003350,Acco Expandable Hanging Binders,Consumer,Office Supplies,Binders,6.3800
439,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Home Office,Furniture,Bookcases,140.9800
440,OFF-BI-10000315,Poly Designer Cover & Back,Consumer,Office Supplies,Binders,18.9900
441,OFF-AR-10002766,Prang Drawing Pencil Set,Consumer,Office Supplies,Art,2.7800
442,OFF-BI-10002049,UniKeep View Case Binders,Consumer,Office Supplies,Binders,4.8900
443,FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Corporate,Furniture,Furnishings,6.2400
444,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Home Office,Office Supplies,Paper,6.8800
445,OFF-ST-10002554,Tennsco Industrial Shelving,Corporate,Office Supplies,Storage,48.9100
446,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Consumer,Office Supplies,Art,35.9800
447,TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,Home Office,Technology,Phones,215.4400
448,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Consumer,Office Supplies,Storage,33.8900
449,OFF-PA-10003936,Xerox 1994,Corporate,Office Supplies,Paper,6.4800
450,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Corporate,Furniture,Chairs,58.2200
