"order_num","order_id","user_id","ship_id","geo_id","order_date","ship_date"
453,CA-2018-130001,25,1,163,2018-04-23,2018-04-28
454,CA-2016-134215,59,1,495,2016-08-04,2016-08-08
455,CA-2019-134915,395,3,304,2019-11-12,2019-11-12
456,US-2019-126060,758,1,600,2019-04-14,2019-04-18
457,CA-2017-166464,581,1,139,2017-09-12,2017-09-17
458,CA-2018-111213,65,1,497,2018-04-01,2018-04-05
459,CA-2019-119193,590,4,482,2019-12-22,2019-12-24
460,CA-2016-102274,333,1,156,2016-11-21,2016-11-26
461,CA-2019-148411,402,4,322,2019-09-24,2019-09-26
462,CA-2019-115882,112,4,128,2019-09-14,2019-09-17
463,US-2017-141684,741,1,142,2017-06-29,2017-07-04
464,CA-2017-111199,324,1,576,2017-11-13,2017-11-17
465,CA-2019-138870,498,1,538,2019-06-19,2019-06-23
466,CA-2016-109918,733,2,117,2016-09-07,2016-09-12
467,US-2016-159926,370,1,512,2016-11-18,2016-11-22
468,CA-2016-133228,507,1,218,2016-04-04,2016-04-09
469,CA-2019-114258,481,2,348,2019-11-05,2019-11-10
470,CA-2019-101581,641,1,284,2019-10-22,2019-10-27
471,US-2016-143707,596,1,139,2016-03-01,2016-03-05
472,CA-2016-100895,350,1,305,2016-06-02,2016-06-06
473,CA-2018-103359,490,1,139,2018-12-22,2018-12-26
474,US-2019-106796,437,1,12,2019-05-12,2019-05-19
475,CA-2019-154102,580,1,538,2019-02-06,2019-02-13
476,CA-2017-169201,551,4,416,2017-09-28,2017-10-01
477,CA-2019-129707,553,1,590,2019-04-25,2019-04-29
478,CA-2018-151974,753,1,146,2018-09-22,2018-09-29
479,CA-2019-160962,578,1,217,2019-04-28,2019-05-02
480,CA-2016-123925,152,2,153,2016-12-17,2016-12-19
481,US-2017-136987,236,2,362,2017-04-11,2017-04-14
482,US-2019-108343,524,1,497,2019-07-20,2019-07-25
483,CA-2016-155390,787,1,572,2016-12-06,2016-12-11
484,CA-2019-146136,791,1,612,2019-09-03,2019-09-07
485,CA-2017-148628,158,1,327,2017-12-06,2017-12-11
486,CA-2017-104059,605,2,12,2017-06-13,2017-06-15
487,CA-2016-121167,234,2,122,2016-11-28,2016-11-30
488,CA-2016-156342,638,2,441,2016-06-17,2016-06-20
489,CA-2016-116757,21,1,215,2016-06-30,2016-07-04
490,CA-2016-121769,617,1,482,2016-04-08,2016-04-12
491,CA-2016-138128,65,1,146,2016-12-09,2016-12-15
492,CA-2019-117443,722,2,585,2019-12-23,2019-12-25
493,CA-2016-149538,227,1,15,2016-04-04,2016-04-08
494,US-2019-162558,777,4,184,2019-10-02,2019-10-05
495,CA-2019-130309,672,1,89,2019-12-17,2019-12-21
496,CA-2016-117639,792,1,94,2016-05-21,2016-05-25
497,US-2016-119081,560,1,63,2016-09-12,2016-09-19
498,CA-2017-133396,587,4,54,2017-08-13,2017-08-15
499,CA-2016-117765,781,1,170,2016-09-07,2016-09-13
500,US-2018-106600,525,4,153,2018-04-08,2018-04-11
501,CA-2019-131156,354,1,217,2019-04-03,2019-04-07
502,CA-2019-105445,721,2,92,2019-02-20,2019-02-25
503,CA-2016-151946,264,1,139,2016-06-04,2016-06-09
504,CA-2018-160136,142,1,311,2018-11-03,2018-11-09
505,CA-2016-136644,368,1,188,2016-06-16,2016-06-22
506,US-2016-139640,786,2,230,2016-11-07,2016-11-11
507,CA-2017-115168,471,1,191,2017-06-05,2017-06-09
508,CA-2016-142965,72,3,12,2016-07-20,2016-07-20
509,CA-2018-136329,547,1,139,2018-07-09,2018-07-13
510,CA-2019-138156,443,4,145,2019-02-11,2019-02-14
511,CA-2016-102988,12,2,335,2016-04-05,2016-04-09
512,CA-2019-123029,668,2,238,2019-09-30,2019-10-02
513,CA-2019-157448,490,1,238,2019-11-16,2019-11-20
514,CA-2017-163587,426,1,458,2017-03-14,2017-03-18
515,CA-2018-164637,713,1,188,2018-03-04,2018-03-08
516,CA-2019-147361,397,1,568,2019-09-09,2019-09-15
517,CA-2016-163293,759,4,558,2016-09-08,2016-09-11
518,CA-2018-130050,294,2,7,2018-07-16,2018-07-18
519,CA-2017-148376,213,1,561,2017-12-27,2017-12-31
520,CA-2019-103065,601,3,125,2019-10-20,2019-10-20
521,CA-2018-136406,540,2,416,2018-04-15,2018-04-17
522,US-2019-160836,233,1,408,2019-09-11,2019-09-16
523,CA-2017-132465,266,2,139,2017-09-11,2017-09-15
524,CA-2018-111913,246,2,386,2018-08-04,2018-08-06
525,CA-2017-155040,763,1,422,2017-11-10,2017-11-15
526,CA-2019-112515,110,2,200,2019-09-17,2019-09-21
527,US-2019-102890,636,3,142,2019-06-30,2019-06-30
528,CA-2019-131807,162,1,395,2019-10-05,2019-10-10
529,CA-2016-138317,444,1,475,2016-06-21,2016-06-25
530,CA-2016-137092,89,2,441,2016-10-20,2016-10-22
531,CA-2016-141726,559,4,106,2016-07-20,2016-07-22
532,CA-2017-137526,270,1,362,2017-01-13,2017-01-17
533,CA-2018-158099,566,4,217,2018-09-03,2018-09-05
534,CA-2018-111976,453,1,475,2018-03-08,2018-03-12
535,CA-2019-150091,20,1,513,2019-10-12,2019-10-16
536,CA-2018-149195,266,2,408,2018-09-05,2018-09-07
537,CA-2016-127131,286,1,491,2016-11-24,2016-11-30
538,CA-2019-136308,792,3,310,2019-11-16,2019-11-16
539,US-2018-139710,499,1,204,2018-06-09,2018-06-15
540,US-2018-169040,754,1,296,2018-12-06,2018-12-12
541,CA-2016-120096,539,4,190,2016-07-04,2016-07-07
542,CA-2018-130778,67,1,165,2018-11-19,2018-11-25
543,US-2017-124219,600,4,460,2017-08-07,2017-08-08
544,CA-2019-117632,298,1,310,2019-05-12,2019-05-18
545,CA-2017-135174,618,2,461,2017-04-30,2017-05-02
546,CA-2016-109134,125,1,561,2016-11-05,2016-11-10
547,US-2019-164147,758,4,145,2019-02-02,2019-02-05
548,CA-2018-110009,212,1,491,2018-09-08,2018-09-13
549,US-2019-131961,108,4,512,2019-12-08,2019-12-11
550,CA-2019-110380,225,1,310,2019-09-02,2019-09-07
551,CA-2019-127929,446,1,597,2019-12-23,2019-12-27
552,CA-2018-158806,181,1,162,2018-01-07,2018-01-11
553,CA-2017-119291,462,4,75,2017-05-14,2017-05-17
554,CA-2016-135090,4,1,82,2016-11-22,2016-11-26
555,CA-2018-102498,411,4,15,2018-07-24,2018-07-25
556,CA-2018-149482,102,1,416,2018-11-14,2018-11-19
557,CA-2018-127670,753,1,487,2018-03-20,2018-03-24
558,US-2019-135013,286,3,323,2019-07-24,2019-07-24
559,US-2016-134733,53,1,258,2016-09-23,2016-09-28
560,CA-2018-154998,204,4,513,2018-04-07,2018-04-09
561,CA-2019-131632,138,1,311,2019-10-31,2019-11-04
562,CA-2016-125514,53,4,541,2016-09-21,2016-09-22
563,CA-2019-169404,334,1,578,2019-04-09,2019-04-14
564,CA-2016-116785,126,1,82,2016-04-26,2016-04-30
565,CA-2018-144344,24,3,365,2018-10-28,2018-10-28
566,CA-2017-124919,557,4,621,2017-05-31,2017-06-02
567,US-2019-148831,763,4,71,2019-10-13,2019-10-15
568,CA-2019-106747,675,4,115,2019-07-03,2019-07-04
569,CA-2016-112158,104,4,139,2016-12-02,2016-12-04
570,CA-2018-106397,108,1,605,2018-07-07,2018-07-13
571,CA-2017-166800,224,1,14,2017-11-19,2017-11-26
572,CA-2018-100510,386,1,471,2018-05-12,2018-05-17
573,CA-2018-158925,201,1,287,2018-10-24,2018-10-28
574,CA-2019-168403,775,1,230,2019-09-09,2019-09-15
575,CA-2016-146591,429,4,418,2016-01-19,2016-01-20
576,CA-2019-128629,257,2,153,2019-07-10,2019-07-14
577,CA-2019-101959,479,1,597,2019-02-28,2019-03-06
578,CA-2019-109589,291,4,592,2019-12-21,2019-12-24
579,US-2017-150231,549,2,497,2017-03-16,2017-03-20
580,US-2019-109610,393,2,71,2019-11-25,2019-11-30
581,CA-2017-130218,636,4,568,2017-03-23,2017-03-26
582,US-2018-152373,601,1,349,2018-09-05,2018-09-11
583,US-2016-114188,168,2,458,2016-05-20,2016-05-22
584,US-2017-168732,43,1,305,2017-12-10,2017-12-16
585,CA-2016-141005,432,4,126,2016-08-15,2016-08-18
586,CA-2016-113362,673,1,289,2016-09-14,2016-09-19
587,CA-2019-121258,398,1,515,2019-02-26,2019-03-03
588,CA-2019-112536,470,1,44,2019-05-18,2019-05-23
589,CA-2019-145653,706,3,218,2019-09-01,2019-09-01
590,US-2019-133781,415,4,21,2019-06-22,2019-06-23
591,US-2019-140907,533,2,491,2019-12-10,2019-12-12
592,CA-2016-141313,259,1,506,2016-12-28,2017-01-01
593,CA-2016-120852,653,1,302,2016-12-20,2016-12-25
594,CA-2019-129910,460,1,153,2019-03-30,2019-04-03
595,CA-2019-100223,714,1,567,2019-07-05,2019-07-10
596,CA-2019-152135,563,2,522,2019-03-16,2019-03-18
597,CA-2018-163048,335,1,7,2018-02-08,2018-02-15
598,CA-2019-132647,217,1,459,2019-02-17,2019-02-23
599,US-2019-120908,466,4,475,2019-09-30,2019-10-02
600,CA-2016-135993,142,1,260,2016-05-28,2016-06-02
601,CA-2016-111059,569,2,296,2016-02-03,2016-02-06
602,CA-2019-167094,775,4,129,2019-10-21,2019-10-22
603,CA-2018-140543,202,2,568,2018-06-29,2018-07-03
604,CA-2019-118402,684,1,572,2019-09-29,2019-10-04
605,CA-2018-168844,181,1,142,2018-05-31,2018-06-06
606,CA-2018-136021,119,1,204,2018-08-14,2018-08-18
607,CA-2016-144407,412,1,598,2016-09-09,2016-09-15
608,US-2019-104437,729,1,139,2019-01-27,2019-01-31
609,US-2019-118535,439,1,471,2019-02-11,2019-02-15
610,CA-2018-101791,531,1,322,2018-05-27,2018-05-31
611,CA-2017-147788,353,1,605,2017-05-31,2017-06-04
612,CA-2019-113558,196,1,451,2019-10-21,2019-10-26
613,US-2018-163461,264,4,154,2018-06-18,2018-06-21
614,CA-2016-130421,468,1,215,2016-03-03,2016-03-07
615,CA-2018-114727,714,1,233,2018-07-18,2018-07-24
616,CA-2019-154816,457,1,156,2019-11-06,2019-11-10
617,US-2019-156909,115,2,512,2019-07-16,2019-07-18
618,CA-2018-140382,91,2,538,2018-06-23,2018-06-25
619,CA-2019-164098,686,4,408,2019-01-26,2019-01-27
620,CA-2019-128041,487,3,491,2019-09-01,2019-09-01
621,CA-2018-152730,395,1,300,2018-05-30,2018-06-04
622,CA-2016-141607,653,1,514,2016-12-12,2016-12-17
623,CA-2016-113887,793,4,139,2016-04-05,2016-04-07
624,CA-2019-113705,243,2,626,2019-03-27,2019-03-29
625,US-2016-129609,501,3,533,2016-03-22,2016-03-22
626,CA-2019-107293,494,4,260,2019-09-05,2019-09-06
627,CA-2018-144785,60,1,497,2018-04-18,2018-04-23
628,CA-2018-136301,122,2,538,2018-03-13,2018-03-15
629,CA-2019-142461,97,2,311,2019-05-30,2019-06-03
630,CA-2017-130253,149,1,82,2017-12-14,2017-12-18
631,CA-2018-169663,475,4,204,2018-03-10,2018-03-13
632,CA-2019-137344,725,3,331,2019-08-20,2019-08-20
633,CA-2018-128307,7,1,287,2018-07-25,2018-07-29
634,CA-2017-141145,146,1,351,2017-09-17,2017-09-23
635,US-2018-162852,103,1,228,2018-12-27,2018-12-31
636,US-2016-138835,789,1,94,2016-09-10,2016-09-14
637,CA-2018-151141,242,4,218,2018-08-20,2018-08-23
638,CA-2019-125290,244,2,127,2019-11-06,2019-11-10
639,CA-2016-141901,467,1,216,2016-08-09,2016-08-14
640,CA-2018-167507,505,1,284,2018-12-22,2018-12-28
641,CA-2018-151323,562,1,491,2018-10-23,2018-10-28
642,CA-2017-157035,678,4,110,2017-12-09,2017-12-12
643,CA-2019-101273,191,2,68,2019-08-27,2019-08-30
644,CA-2019-115364,155,1,106,2019-06-26,2019-07-02
645,CA-2016-115812,269,1,10,2016-06-09,2016-06-14
646,CA-2017-155600,402,2,356,2017-12-04,2017-12-07
647,CA-2019-129567,135,2,164,2019-03-17,2019-03-21
648,CA-2019-141446,606,2,161,2019-09-16,2019-09-18
649,CA-2018-160815,212,4,60,2018-09-05,2018-09-06
650,CA-2017-119627,633,1,286,2017-08-17,2017-08-23
651,CA-2016-156587,693,4,491,2016-03-07,2016-03-08
652,CA-2019-169439,295,1,214,2019-09-09,2019-09-13
653,CA-2019-113355,594,1,302,2019-12-01,2019-12-05
654,CA-2018-128818,520,1,497,2018-05-07,2018-05-11
655,US-2019-119816,85,2,215,2019-03-04,2019-03-06
656,CA-2018-155516,394,3,194,2018-10-21,2018-10-21
657,CA-2018-105732,154,1,541,2018-09-13,2018-09-18
658,CA-2017-128013,253,1,139,2017-08-09,2017-08-16
659,CA-2018-167241,540,1,362,2018-08-15,2018-08-22
660,CA-2018-119445,467,1,594,2018-06-26,2018-07-03
661,CA-2018-156685,260,2,149,2018-07-08,2018-07-10
662,CA-2019-102659,529,1,272,2019-12-09,2019-12-15
663,CA-2017-159590,759,4,497,2017-07-18,2017-07-21
664,CA-2019-131366,69,1,96,2019-11-24,2019-11-29
665,CA-2017-143238,323,4,620,2017-09-06,2017-09-08
666,US-2019-100930,494,1,363,2019-04-07,2019-04-12
667,CA-2016-143917,535,2,310,2016-07-25,2016-07-27
668,CA-2019-156237,39,4,512,2019-09-14,2019-09-15
669,CA-2016-117464,178,2,310,2016-07-22,2016-07-24
670,CA-2018-147417,655,4,145,2018-07-25,2018-07-27
671,CA-2019-155957,642,1,145,2019-11-26,2019-11-30
672,US-2016-140116,97,1,233,2016-03-10,2016-03-17
673,CA-2019-110905,171,2,466,2019-09-10,2019-09-15
674,CA-2016-113166,739,4,280,2016-12-24,2016-12-26
675,CA-2016-129938,289,2,512,2016-12-15,2016-12-17
676,CA-2018-127698,592,3,128,2018-12-01,2018-12-01
677,CA-2016-115791,625,2,146,2016-01-16,2016-01-18
678,CA-2019-161984,220,1,27,2019-04-10,2019-04-15
679,CA-2017-130785,213,1,106,2017-09-05,2017-09-09
680,CA-2016-138240,2,1,310,2016-10-09,2016-10-14
681,CA-2018-155033,233,1,10,2018-10-07,2018-10-12
682,CA-2017-124268,643,1,139,2017-07-04,2017-07-08
683,CA-2016-135608,229,2,120,2016-12-08,2016-12-10
684,CA-2018-142615,502,1,586,2018-11-20,2018-11-24
685,CA-2019-100433,220,1,497,2019-08-11,2019-08-16
686,US-2018-118780,22,2,142,2018-09-10,2018-09-14
687,CA-2016-164749,431,4,619,2016-03-23,2016-03-26
688,CA-2018-101336,517,1,142,2018-11-13,2018-11-18
689,CA-2018-125738,255,1,596,2018-10-15,2018-10-21
690,CA-2018-105816,232,1,471,2018-12-11,2018-12-17
691,CA-2017-105158,313,1,313,2017-09-05,2017-09-10
692,CA-2016-121727,229,1,145,2016-08-19,2016-08-24
693,CA-2018-169166,203,1,260,2018-05-09,2018-05-14
694,CA-2016-129147,768,1,256,2016-11-02,2016-11-06
695,CA-2019-152275,519,1,349,2019-10-01,2019-10-08
696,US-2018-163538,319,1,429,2018-08-26,2018-08-30
697,CA-2018-121755,497,2,238,2018-01-16,2018-01-20
698,CA-2019-108294,89,3,541,2019-12-10,2019-12-10
699,CA-2016-126361,760,2,519,2016-08-04,2016-08-09
700,US-2018-155768,304,3,376,2018-12-01,2018-12-01
701,CA-2016-107818,27,1,367,2016-09-08,2016-09-14
702,CA-2019-134173,736,1,217,2019-09-16,2019-09-21
703,CA-2019-160661,505,1,437,2019-10-28,2019-11-01
704,CA-2019-132199,690,1,146,2019-05-03,2019-05-08
705,US-2018-114888,244,2,538,2018-09-19,2018-09-24
706,CA-2018-122322,475,1,200,2018-07-15,2018-07-21
707,CA-2019-149699,719,4,561,2019-12-22,2019-12-24
708,CA-2019-117009,147,1,481,2019-09-22,2019-09-28
709,CA-2018-110898,243,1,322,2018-03-06,2018-03-12
710,US-2016-117058,133,4,441,2016-05-27,2016-05-30
711,CA-2018-145548,613,1,142,2018-11-11,2018-11-16
712,CA-2017-153626,456,1,30,2017-07-09,2017-07-14
713,US-2018-127334,537,1,129,2018-12-15,2018-12-21
714,CA-2018-112277,400,1,535,2018-09-10,2018-09-15
715,CA-2019-107244,113,1,362,2019-09-07,2019-09-11
716,CA-2017-153388,292,1,362,2017-08-01,2017-08-07
717,CA-2018-156503,41,1,576,2018-10-14,2018-10-20
718,CA-2016-101392,745,1,491,2016-12-07,2016-12-13
719,CA-2019-102967,701,1,115,2019-09-22,2019-09-26
720,US-2018-114174,649,1,143,2018-09-08,2018-09-14
721,CA-2019-169999,6,1,139,2019-06-19,2019-06-26
722,CA-2018-102813,597,4,86,2018-07-02,2018-07-03
723,CA-2017-115567,254,1,110,2017-09-13,2017-09-18
724,CA-2019-132353,398,4,441,2019-09-15,2019-09-17
725,US-2019-136721,624,1,171,2019-04-08,2019-04-12
726,CA-2018-119935,528,1,466,2018-11-10,2018-11-14
727,CA-2019-111738,357,1,416,2019-01-03,2019-01-07
728,CA-2018-146941,625,4,471,2018-12-10,2018-12-13
729,CA-2017-141040,279,2,471,2017-10-09,2017-10-13
730,CA-2018-101448,118,2,212,2018-02-27,2018-03-01
731,CA-2019-117947,265,2,142,2019-08-18,2019-08-23
732,US-2019-120147,569,3,82,2019-03-30,2019-03-30
733,CA-2018-118101,580,3,113,2018-06-26,2018-06-26
734,CA-2018-169026,656,1,354,2018-08-08,2018-08-13
735,CA-2017-145394,578,1,121,2017-11-16,2017-11-20
736,US-2019-165869,696,1,39,2019-07-31,2019-08-05
737,CA-2018-166226,239,1,561,2018-11-18,2018-11-22
738,CA-2018-165848,55,3,139,2018-06-04,2018-06-04
739,CA-2019-122308,750,1,142,2019-03-24,2019-03-28
740,US-2019-115301,591,1,491,2019-07-29,2019-08-02
741,US-2018-100419,207,2,121,2018-12-16,2018-12-20
742,CA-2018-100944,122,1,238,2018-09-24,2018-09-28
743,CA-2019-103765,716,1,483,2019-11-24,2019-11-30
744,US-2019-144582,399,1,381,2019-04-30,2019-05-05
745,CA-2019-139199,775,1,601,2019-12-09,2019-12-13
746,US-2018-168410,288,1,606,2018-02-21,2018-02-26
747,CA-2016-164224,746,2,262,2016-05-18,2016-05-20
748,CA-2019-118017,243,2,84,2019-12-03,2019-12-06
749,CA-2019-128734,30,1,590,2019-12-24,2019-12-31
750,US-2017-163279,623,1,258,2017-03-22,2017-03-26
751,CA-2016-106810,708,1,249,2016-05-14,2016-05-20
752,CA-2016-109890,24,1,541,2016-07-21,2016-07-27
753,CA-2017-157084,411,1,238,2017-12-19,2017-12-24
754,CA-2019-148012,528,1,217,2019-12-09,2019-12-15
755,CA-2018-128671,595,1,170,2018-08-11,2018-08-16
756,CA-2018-158547,274,1,608,2018-05-30,2018-06-04
757,US-2018-155971,652,1,82,2018-06-06,2018-06-12
758,CA-2017-139731,518,3,162,2017-10-15,2017-10-15
759,CA-2018-149279,606,1,419,2018-04-24,2018-04-28
760,CA-2018-124254,621,1,485,2018-04-12,2018-04-17
761,US-2017-116981,328,2,497,2017-03-26,2017-03-28
762,CA-2016-151295,195,1,204,2016-11-12,2016-11-16
763,CA-2016-106719,383,3,591,2016-08-24,2016-08-24
764,US-2017-120502,717,1,82,2017-04-13,2017-04-19
765,US-2017-110569,456,1,132,2017-05-23,2017-05-30
766,CA-2017-105571,546,1,456,2017-11-07,2017-11-11
767,CA-2017-130456,249,1,310,2017-08-21,2017-08-26
768,CA-2017-125234,543,1,238,2017-11-27,2017-12-01
769,CA-2019-167941,299,2,600,2019-11-06,2019-11-09
770,CA-2016-108182,625,2,527,2016-02-06,2016-02-10
771,CA-2018-166429,729,1,314,2018-09-02,2018-09-08
772,CA-2019-112473,388,1,408,2019-05-25,2019-06-01
773,CA-2018-116974,610,1,461,2018-10-09,2018-10-15
774,CA-2019-117457,709,1,416,2019-12-08,2019-12-12
775,CA-2019-118731,351,2,416,2019-11-20,2019-11-22
776,CA-2017-132318,608,4,94,2017-10-30,2017-11-02
777,US-2019-143175,498,2,362,2019-08-03,2019-08-06
778,CA-2019-129581,513,1,391,2019-12-11,2019-12-18
779,CA-2018-158778,88,1,146,2018-09-05,2018-09-09
780,CA-2019-165715,787,1,54,2019-12-02,2019-12-08
781,CA-2017-132486,287,2,106,2017-10-23,2017-10-27
782,CA-2017-143980,549,1,142,2017-12-25,2017-12-29
783,CA-2019-167661,537,1,416,2019-10-05,2019-10-10
784,CA-2018-133340,310,1,101,2018-12-09,2018-12-13
785,CA-2017-148432,36,2,616,2017-11-07,2017-11-10
786,CA-2017-105970,438,1,509,2017-03-02,2017-03-07
787,CA-2019-125878,44,1,322,2019-02-25,2019-03-02
788,CA-2016-150245,734,2,489,2016-12-31,2017-01-04
789,CA-2019-137505,530,3,561,2019-11-24,2019-11-24
790,CA-2016-159800,636,4,538,2016-11-28,2016-12-01
791,CA-2017-101000,381,1,403,2017-04-09,2017-04-14
792,US-2018-160528,778,1,526,2018-08-23,2018-08-30
793,CA-2019-109778,424,1,228,2019-07-16,2019-07-21
794,CA-2016-107181,526,1,463,2016-02-04,2016-02-08
795,CA-2019-151225,387,4,10,2019-10-27,2019-10-29
796,CA-2019-132682,616,2,348,2019-06-08,2019-06-10
797,CA-2016-102330,409,1,422,2016-12-29,2017-01-03
798,CA-2017-114048,497,1,515,2017-12-14,2017-12-18
799,CA-2018-149902,341,1,471,2018-04-01,2018-04-06
800,CA-2017-155068,70,3,451,2017-10-23,2017-10-23
801,CA-2019-112333,124,1,434,2019-04-08,2019-04-14
802,CA-2018-153178,135,1,165,2018-09-14,2018-09-18
803,CA-2019-122994,750,4,89,2019-02-06,2019-02-09
804,CA-2018-102456,410,4,142,2018-02-27,2018-03-01
805,CA-2016-164861,723,2,392,2016-12-03,2016-12-06
806,CA-2019-126956,754,1,309,2019-08-21,2019-08-28
807,CA-2018-110044,332,2,121,2018-06-28,2018-07-02
808,CA-2019-121909,597,1,146,2019-07-31,2019-08-05
809,CA-2017-107678,575,1,71,2017-04-21,2017-04-28
810,US-2016-122959,558,3,349,2016-12-12,2016-12-12
811,CA-2018-126102,603,2,238,2018-09-10,2018-09-12
812,CA-2019-136651,287,2,555,2019-04-23,2019-04-25
813,CA-2016-130155,593,4,94,2016-05-19,2016-05-22
814,US-2017-114741,780,1,150,2017-12-06,2017-12-10
815,CA-2019-130106,674,1,538,2019-05-22,2019-05-26
816,CA-2017-136196,74,1,122,2017-11-28,2017-12-04
817,CA-2018-104311,482,1,307,2018-05-02,2018-05-06
818,US-2016-112872,464,2,129,2016-12-06,2016-12-11
819,CA-2018-129630,316,3,310,2018-09-04,2018-09-04
820,CA-2016-131387,409,4,310,2016-04-28,2016-04-30
821,CA-2019-159135,158,1,324,2019-11-04,2019-11-08
822,CA-2017-151470,452,1,14,2017-09-20,2017-09-26
823,CA-2019-155292,493,4,156,2019-10-30,2019-11-01
824,CA-2017-111297,69,1,391,2017-08-17,2017-08-21
825,CA-2017-148964,91,1,344,2017-05-26,2017-05-31
826,CA-2017-136378,527,1,408,2017-04-02,2017-04-07
827,CA-2016-142314,767,1,509,2016-12-23,2016-12-28
828,CA-2019-100335,11,1,121,2019-09-07,2019-09-13
829,CA-2018-101525,770,2,552,2018-05-01,2018-05-04
830,CA-2018-147683,120,1,491,2018-11-13,2018-11-17
831,CA-2017-131884,17,3,116,2017-12-06,2017-12-06
832,CA-2018-126858,232,1,260,2018-11-19,2018-11-23
833,CA-2017-112305,474,1,296,2017-11-20,2017-11-25
834,CA-2018-126158,343,1,515,2018-07-25,2018-07-31
835,CA-2017-158351,346,2,146,2017-06-20,2017-06-24
836,CA-2017-110891,534,1,512,2017-11-20,2017-11-24
837,CA-2017-156328,525,1,128,2017-11-30,2017-12-05
838,CA-2019-161459,613,2,167,2019-11-25,2019-11-29
839,CA-2016-137274,363,1,58,2016-03-29,2016-04-02
840,CA-2019-137365,721,2,220,2019-11-30,2019-12-03
841,CA-2019-150420,440,1,343,2019-06-03,2019-06-08
842,CA-2018-122581,436,1,139,2018-08-21,2018-08-25
843,US-2016-107405,766,1,427,2016-03-21,2016-03-25
844,CA-2019-120999,246,1,157,2019-09-10,2019-09-15
845,CA-2018-121356,2,1,616,2018-11-20,2018-11-24
846,US-2017-118766,89,1,311,2017-10-15,2017-10-22
847,CA-2016-127159,659,4,39,2016-05-12,2016-05-15
848,CA-2016-137575,73,1,139,2016-08-06,2016-08-11
849,US-2017-123218,14,1,322,2017-12-20,2017-12-25
850,CA-2017-161445,642,2,37,2017-09-07,2017-09-09
851,CA-2018-116540,203,3,269,2018-09-02,2018-09-02
852,CA-2019-136448,482,4,217,2019-09-16,2019-09-18
853,CA-2017-110345,729,2,128,2017-03-09,2017-03-11
854,CA-2019-135167,465,1,82,2019-06-15,2019-06-20
855,CA-2018-119123,349,1,571,2018-03-13,2018-03-18
856,CA-2016-166954,297,1,445,2016-04-25,2016-04-30
857,CA-2019-109715,699,1,322,2019-12-09,2019-12-14
858,CA-2018-111794,105,3,162,2018-10-01,2018-10-01
859,CA-2019-107167,300,1,125,2019-06-10,2019-06-14
860,CA-2017-144288,584,1,30,2017-12-25,2017-12-31
861,CA-2019-152807,366,1,512,2019-10-30,2019-11-03
862,CA-2017-120439,643,1,475,2017-06-14,2017-06-18
863,CA-2017-151624,504,1,250,2017-09-08,2017-09-14
864,CA-2018-101623,689,1,139,2018-02-28,2018-03-06
865,CA-2018-110254,192,1,292,2018-08-04,2018-08-08
866,CA-2019-169264,150,2,538,2019-08-14,2019-08-16
867,CA-2018-134208,367,1,153,2018-09-17,2018-09-23
868,CA-2018-165673,362,2,12,2018-05-15,2018-05-19
869,CA-2019-139717,698,2,588,2019-08-24,2019-08-26
870,CA-2019-137876,439,1,416,2019-04-30,2019-05-05
871,CA-2019-117261,616,1,10,2019-09-04,2019-09-10
872,CA-2017-123939,507,2,452,2017-08-24,2017-08-26
873,CA-2019-160458,497,2,572,2019-05-27,2019-05-29
874,CA-2018-165484,25,1,121,2018-10-23,2018-10-29
875,CA-2017-107902,328,1,126,2017-08-28,2017-09-02
876,CA-2017-123155,258,4,349,2017-03-09,2017-03-12
877,CA-2017-135391,26,2,349,2017-02-09,2017-02-11
878,CA-2016-158470,113,2,89,2016-04-19,2016-04-23
879,CA-2019-119655,389,1,601,2019-04-20,2019-04-24
880,CA-2016-166730,705,4,572,2016-12-30,2017-01-01
881,CA-2016-114314,112,1,201,2016-10-11,2016-10-15
882,US-2018-162859,24,1,497,2018-02-15,2018-02-22
883,CA-2018-140256,489,1,238,2018-08-22,2018-08-29
884,CA-2019-162572,9,2,530,2019-09-25,2019-09-27
885,US-2018-108098,546,1,260,2018-10-14,2018-10-18
886,CA-2019-103443,231,1,497,2019-12-17,2019-12-23
887,CA-2019-151190,754,1,541,2019-06-27,2019-07-01
888,CA-2018-125724,328,1,371,2018-09-22,2018-09-27
