"item_id","discount_id","order_num","prod_id","quantity","sales","profit"
558,9,258,1191,1,48.9400,24.4700000000000000
559,4,258,825,5,2799.9600,944.9865000000000000
560,4,258,912,4,287.9680,-3.5996000000000500
561,4,259,1860,3,88.7760,7.7679000000000000
562,9,260,835,6,90.0600,41.4276000000000000
563,9,260,2204,14,279.8600,64.3678000000000000
564,9,260,835,9,135.0900,62.1414000000000000
565,9,260,2364,3,20.9400,6.0726000000000000
566,9,261,2965,5,159.7500,11.1825000000000000
567,9,261,3118,2,11.6800,5.4896000000000000
568,9,262,1072,1,39.9900,11.5971000000000000
569,4,263,107,3,98.3280,9.8328000000000100
570,4,264,2971,5,719.9600,53.9970000000000000
571,1,264,1690,5,300.9300,-34.3920000000000000
572,9,265,2253,2,362.9200,105.2468000000000000
573,4,265,1924,2,46.3840,5.2181999999999900
574,9,266,3379,5,51.5500,24.2285000000000000
575,9,266,612,2,42.7600,11.1176000000000000
576,9,266,2165,3,163.4400,45.7632000000000000
577,9,266,1202,3,106.3200,49.9704000000000000
578,9,267,1700,4,187.7600,76.9816000000000000
579,9,267,2113,6,38.8800,18.6624000000000000
580,10,268,3420,6,104.5800,-80.1780000000000000
581,4,268,1608,1,4.6720,0.5840000000000000
582,9,269,596,5,173.8000,43.4500000000000000
583,4,270,2142,4,38.2720,3.8272000000000000
584,3,270,2278,7,29.9320,-46.3946000000000000
585,4,271,4103,2,15.0080,1.5008000000000000
586,4,272,1696,13,62.1920,19.4350000000000000
587,4,272,1398,8,390.2720,-24.3920000000000000
588,8,273,224,4,66.1120,-84.2928000000000000
589,4,273,824,1,100.7920,6.2995000000000000
590,4,273,1158,2,58.1120,7.2639999999999900
591,4,274,3826,4,663.9360,82.9919999999999000
592,10,275,1442,8,28.7520,-21.0848000000000000
593,4,275,2078,2,45.5680,9.6832000000000000
594,4,276,587,3,27.7200,3.4650000000000000
595,4,276,1825,2,5.3440,0.6679999999999990
596,8,277,3305,5,14.7600,-11.4390000000000000
597,3,277,3575,1,1.3620,-2.1792000000000000
598,4,277,1997,3,23.0400,-4.8960000000000000
599,4,277,4025,7,33.4880,-1.2558000000000100
600,12,278,3723,2,55.1880,-10.1178000000000000
601,4,278,515,9,21.1680,2.3814000000000000
602,10,278,3846,2,3.2820,-2.6256000000000000
603,8,279,2507,3,24.2880,-12.7512000000000000
604,3,279,1520,2,15.0800,-22.6200000000000000
605,4,280,2475,3,241.1760,15.0735000000000000
606,4,280,2682,2,148.4800,16.7040000000000000
607,4,280,3221,8,262.3360,95.0968000000000000
608,4,280,3697,5,21.7200,7.8735000000000000
609,4,280,2934,3,67.5600,6.7560000000000000
610,3,280,2979,1,1.2340,-1.9744000000000000
611,3,280,2163,5,896.9900,-1480.0335000000000000
612,9,281,2202,3,12.3900,5.6994000000000000
613,9,282,1288,2,24.5600,6.8768000000000000
614,9,283,1634,5,1133.3500,294.6710000000000000
615,9,283,3100,2,4.5600,2.0064000000000000
616,9,283,4144,3,79.4700,22.2516000000000000
617,9,284,3403,4,11.1200,2.8912000000000000
618,4,285,283,7,1399.9440,52.4979000000000000
619,8,286,2117,4,4.9280,-1.4784000000000000
620,4,286,3802,3,151.2000,32.1300000000000000
621,4,286,4170,7,946.3440,118.2930000000000000
622,4,287,376,7,125.9440,15.7430000000000000
623,9,288,269,3,281.9700,78.9516000000000000
624,9,288,1502,4,221.1600,57.5016000000000000
625,9,289,3588,4,15.5200,4.5008000000000000
626,9,289,3328,1,6.4800,3.1752000000000000
627,9,290,3215,3,212.9400,57.4938000000000000
628,4,291,2290,2,8.6400,3.0240000000000000
629,4,292,363,4,156.5120,-35.2152000000000000
630,4,293,2698,1,2.6720,0.3674000000000000
631,1,293,368,2,99.3720,-7.0979999999999900
632,4,293,476,3,5.3520,1.6056000000000000
633,9,294,4253,2,17.4800,8.2156000000000000
634,4,295,1248,3,246.1680,21.5397000000000000
635,9,295,4278,1,5.9800,1.0166000000000000
636,9,296,2957,2,77.8800,3.8939999999999900
637,9,297,3270,1,4.2800,1.9260000000000000
638,9,297,3441,5,118.2500,34.2925000000000000
639,10,298,154,7,88.0740,-58.7160000000000000
640,9,299,3567,2,23.1000,6.9300000000000000
641,4,300,3370,8,315.7760,31.5776000000000000
642,4,300,891,2,89.5680,32.4684000000000000
643,9,301,1868,3,70.9500,18.4470000000000000
644,9,302,2224,4,73.2800,21.2512000000000000
645,4,303,370,5,26.7200,9.3520000000000000
646,4,303,2356,6,25.3440,7.9200000000000000
647,9,304,3103,2,735.9800,331.1910000000000000
648,9,305,710,4,21.1200,6.5472000000000000
649,4,306,1905,2,33.5680,11.7488000000000000
650,3,307,1905,8,33.5680,-53.7088000000000000
651,4,308,2027,5,46.7200,17.5200000000000000
652,4,309,2780,2,8.9280,3.1248000000000000
653,8,310,556,4,15.0080,-12.0064000000000000
654,9,311,608,1,22.7200,9.3152000000000000
655,9,311,2501,5,152.6500,70.2190000000000000
656,4,312,1760,3,218.3520,-54.5880000000000000
657,4,312,1953,7,12.2640,1.0731000000000000
658,4,312,2089,4,72.7040,19.0848000000000000
659,1,313,2625,3,254.0580,-32.6646000000000000
660,4,313,489,7,67.1440,5.8751000000000000
661,3,314,337,6,6.9240,-10.3860000000000000
662,9,315,2550,3,40.7400,0.4073999999999990
663,9,316,1063,3,35.2800,11.9952000000000000
664,9,316,379,4,30.4400,14.3068000000000000
665,9,317,3251,3,14.7300,7.2177000000000000
666,9,318,3483,7,20.1600,9.8784000000000000
667,9,319,1762,3,116.2800,56.9772000000000000
668,3,320,496,2,8.5520,-13.6832000000000000
669,8,320,4030,5,9.9600,-6.7230000000000000
670,4,320,401,2,6.8480,2.1400000000000000
671,4,320,4277,4,6.0480,-1.3608000000000000
672,4,321,1514,3,32.2320,2.4174000000000000
673,3,321,4017,8,87.1680,-226.6368000000000000
674,4,321,3064,3,74.3520,23.2350000000000000
675,4,321,3932,5,2399.9600,569.9905000000000000
676,4,321,1895,5,143.9600,1.7995000000000000
677,9,322,4094,4,22.7200,10.2240000000000000
678,9,322,3158,1,3.1500,1.5120000000000000
679,9,323,84,4,223.9600,53.7504000000000000
680,9,323,4087,1,85.9800,22.3548000000000000
681,9,323,925,5,306.2000,0.0000000000000000
682,9,324,3784,2,199.9800,37.9962000000000000
683,4,324,748,8,614.2720,-23.0352000000001000
684,4,324,1737,2,97.5680,-6.0980000000000000
685,9,325,2981,2,32.5400,15.9446000000000000
686,9,325,2470,4,39.9200,11.1776000000000000
687,9,325,4240,1,20.2400,8.7032000000000000
688,12,326,630,3,559.7100,-121.2705000000000000
689,4,327,465,6,7.1040,2.4864000000000000
690,9,328,1178,8,327.7600,91.7728000000000000
691,4,328,3953,5,445.9600,55.7450000000000000
692,4,328,2011,3,1199.9760,434.9913000000000000
693,9,328,1052,2,76.1200,22.0748000000000000
694,9,329,710,4,21.1200,6.5472000000000000
695,4,330,4263,5,17.9200,1.1200000000000000
696,4,330,2977,3,15.5520,5.4432000000000000
697,3,331,1590,5,16.0300,-25.6480000000000000
698,9,332,3339,6,29.4600,9.7218000000000000
699,9,332,946,2,99.9800,7.9983999999999900
700,9,333,3452,3,53.9700,15.1116000000000000
701,4,333,4325,3,902.7120,33.8517000000000000
702,9,333,705,2,7.9000,2.0540000000000000
703,4,333,247,3,146.3520,-5.4882000000000100
704,4,333,435,2,302.3840,30.2384000000000000
705,9,333,2716,2,17.7600,4.9728000000000000
706,9,334,2499,6,119.0400,48.8064000000000000
707,9,334,2793,2,257.9800,74.8142000000000000
708,9,334,363,4,195.6400,3.9128000000000000
709,9,334,1715,5,274.8000,134.6520000000000000
710,9,335,3726,4,119.9600,33.5888000000000000
711,4,335,938,2,257.5680,-28.9764000000000000
712,9,336,683,4,11.5600,5.4332000000000000
713,9,337,4065,3,465.1800,120.9468000000000000
714,4,338,485,7,408.7440,76.6395000000000000
715,4,338,3439,2,24.8160,1.8612000000000000
716,9,339,2735,3,8.6700,4.0749000000000000
717,9,340,3705,10,67.8000,31.1880000000000000
718,9,340,3505,3,167.9400,82.2906000000000000
719,9,340,1713,1,4.4100,2.0286000000000000
720,9,341,272,4,399.9600,139.9860000000000000
721,4,341,3873,1,99.5920,2.4898000000000000
722,9,342,3958,13,1564.2900,406.7154000000000000
723,9,342,2892,6,8.0400,2.7336000000000000
724,9,342,595,2,99.9800,42.9914000000000000
725,4,343,2918,2,79.9840,13.9972000000000000
726,3,343,4174,7,8.1340,-13.8278000000000000
727,10,344,759,4,631.1760,-462.8624000000000000
728,9,345,2044,4,79.7600,22.3328000000000000
729,9,345,320,3,146.7300,68.9631000000000000
730,4,345,3004,6,25.8240,9.3612000000000000
731,9,345,3960,2,13.9800,6.1512000000000000
732,4,346,2915,3,141.5520,-26.5410000000000000
733,4,346,2840,2,63.8240,9.5735999999999900
734,10,347,3429,7,102.0180,-183.6324000000000000
735,4,347,363,2,78.2560,-17.6076000000000000
736,4,347,820,5,13.3600,4.0080000000000000
737,9,348,1325,3,17.9400,6.4584000000000000
738,9,348,1423,2,12.9600,6.2208000000000000
739,9,349,3523,4,1099.9600,285.9896000000000000
740,10,350,477,2,11.6100,-9.2880000000000000
741,4,351,533,1,3.8160,1.1925000000000000
742,9,352,1580,2,229.9400,6.8982000000000000
743,9,352,4084,2,10.5600,4.7520000000000000
744,4,353,4225,3,207.0000,25.8750000000000000
745,4,354,694,2,36.7840,-8.2764000000000000
746,9,354,1684,3,47.1900,13.6851000000000000
747,4,354,2397,6,81.7920,26.5824000000000000
748,9,354,623,3,186.1500,55.8450000000000000
749,4,355,4116,3,246.1680,21.5397000000000000
750,9,356,289,2,8.3600,3.0096000000000000
751,9,357,1830,3,12.8400,3.7236000000000000
752,10,358,359,2,2.7420,-2.0108000000000000
753,4,358,1977,1,3.9840,1.2948000000000000
754,12,358,2853,3,370.6200,-142.0710000000000000
755,4,359,923,3,170.3520,-17.0352000000000000
756,9,360,1583,7,25.0600,12.5300000000000000
757,9,361,3734,14,1702.1200,510.6360000000000000
758,9,361,234,5,19.9000,6.5670000000000000
759,4,361,912,1,71.9920,-0.8999000000000130
760,9,361,785,2,7.4200,3.7100000000000000
761,4,361,2682,2,148.4800,16.7040000000000000
762,9,361,3113,6,43.8600,20.6142000000000000
763,9,362,3598,1,36.3200,10.8960000000000000
764,9,362,512,1,5.5800,1.3950000000000000
765,9,362,2203,2,3.5200,1.0208000000000000
766,4,362,3603,12,681.4080,42.5880000000000000
767,4,363,3389,3,95.7360,20.3439000000000000
768,4,363,1380,2,10.3680,3.6288000000000000
769,2,364,1880,1,425.8330,20.0392000000000000
770,9,364,2321,2,46.8400,12.6468000000000000
771,4,364,270,4,1295.8400,145.7820000000000000
772,9,364,3937,3,29.7000,8.0190000000000000
773,4,364,728,4,323.1360,20.1960000000000000
774,9,364,4078,5,17.4500,8.0270000000000000
775,9,364,296,3,5.0400,1.2600000000000000
776,4,364,170,3,398.3520,124.4850000000000000
777,9,364,1711,1,19.9800,9.3906000000000000
778,9,365,2065,2,40.4800,14.5728000000000000
779,4,366,2709,3,15.0720,4.1448000000000000
780,10,367,2288,8,19.0080,-12.6720000000000000
781,9,368,3839,3,18.9000,8.6940000000000000
782,12,369,1369,3,1169.6940,-253.4337000000000000
783,4,370,1235,3,24.9600,4.3680000000000000
784,5,370,3131,5,727.4500,-465.5680000000000000
785,4,371,3841,4,22.3360,7.8176000000000000
786,10,371,2421,8,7.4880,-5.2416000000000000
787,1,371,3735,2,281.3720,-12.0588000000000000
788,1,371,3735,2,281.3720,-12.0588000000000000
789,9,372,4090,2,11.6800,3.5040000000000000
790,9,373,3377,2,33.8200,9.1314000000000000
791,9,373,3049,1,15.0200,2.7036000000000000
792,9,374,3855,2,2.4800,1.1656000000000000
793,10,375,4080,3,15.5700,-11.4180000000000000
794,4,375,846,5,383.9600,38.3960000000000000
795,4,376,2861,2,54.8960,18.5274000000000000
796,4,377,760,3,55.1760,-12.4146000000000000
797,9,378,3387,3,8.6400,2.4192000000000000
798,9,379,2211,3,101.3400,8.1071999999999900
799,9,379,2220,5,3404.5000,1668.2050000000000000
800,1,380,315,2,253.3720,-14.4784000000000000
801,4,380,3319,9,23.6880,7.6986000000000000
802,4,380,2828,1,2.6320,0.8225000000000000
803,8,380,1276,8,60.2880,-27.1296000000000000
804,8,381,1006,6,22.7520,-8.5320000000000000
805,9,382,4196,7,286.7900,74.5654000000000000
806,9,383,2384,3,17.9400,4.4850000000000000
807,9,384,3025,2,3.5200,1.0208000000000000
808,9,385,810,5,756.8000,75.6800000000000000
809,9,386,3811,3,60.7200,26.1096000000000000
810,11,386,3652,2,631.7820,140.3960000000000000
811,4,387,400,2,479.9840,59.9980000000000000
812,4,387,873,4,211.1680,15.8376000000000000
813,4,387,3423,4,185.9200,62.7480000000000000
814,9,387,978,9,16.0200,4.4856000000000000
815,9,387,1488,4,176.0400,45.7704000000000000
816,12,388,1408,3,991.7640,-347.1174000000000000
817,9,388,1388,2,17.1400,4.4564000000000000
818,4,388,1581,9,149.5440,50.4711000000000000
819,9,389,3673,7,109.6900,51.5543000000000000
820,9,389,2360,1,4.9800,2.3406000000000000
821,9,389,3658,1,13.4000,6.4320000000000000
822,12,390,3318,2,337.1760,-118.0116000000000000
823,9,391,2547,7,1245.8600,361.2994000000000000
824,9,392,953,3,31.0500,14.9040000000000000
825,9,393,2403,3,71.9700,35.9850000000000000
826,4,393,1902,7,18.0880,6.5569000000000000
827,4,394,622,4,363.6480,-86.3664000000000000
828,4,394,1469,5,263.9600,23.0965000000000000
829,4,394,1160,6,119.9040,-1.4988000000000100
830,10,394,4043,9,77.0310,-59.0571000000000000
831,4,394,3693,2,60.6720,14.4096000000000000
832,10,394,2144,2,72.5880,-48.3920000000000000
833,4,394,174,4,86.2720,31.2736000000000000
834,9,395,681,3,179.9700,86.3856000000000000
835,4,396,2059,3,16.1760,6.0660000000000000
836,9,397,117,2,23.0000,10.3500000000000000
837,9,397,2447,1,125.9900,31.4975000000000000
838,9,397,4342,11,175.2300,61.3305000000000000
839,9,398,209,2,19.9600,9.3812000000000000
840,9,398,4324,3,76.1400,26.6490000000000000
841,9,399,1054,3,122.9400,59.0112000000000000
842,9,399,3484,4,9.3200,2.7028000000000000
843,9,399,2234,3,122.9700,60.2553000000000000
844,9,399,2777,5,14.4000,6.6240000000000000
845,9,399,3086,7,3499.9300,909.9818000000000000
846,4,400,1847,2,10.3680,3.6288000000000000
847,9,401,1827,6,199.7400,47.9376000000000000
848,4,402,133,4,33.3760,10.4300000000000000
849,9,403,3609,4,552.5600,0.0000000000000000
850,9,404,3823,4,50.1200,23.5564000000000000
851,4,404,562,4,89.6960,33.6360000000000000
852,10,405,575,2,1.0800,-0.7920000000000000
853,4,406,3908,4,55.1680,6.2063999999999900
854,4,406,3791,1,4.6240,1.6762000000000000
855,4,406,588,1,3.5280,1.1466000000000000
856,4,406,2498,5,51.5200,-10.9480000000000000
857,9,407,1679,2,4.3600,0.1743999999999990
858,9,407,2510,5,979.9500,284.1855000000000000
859,9,407,2345,7,286.8600,80.3208000000000000
860,4,408,1711,3,47.9520,16.1838000000000000
861,1,408,2504,2,127.3720,-30.9332000000000000
862,9,409,1523,7,944.9300,236.2325000000000000
863,9,409,2932,2,14.6200,6.8714000000000000
864,9,410,1812,3,37.0500,16.3020000000000000
865,9,411,1187,10,599.9000,191.9680000000000000
866,9,411,174,3,80.8800,39.6312000000000000
867,9,412,2931,3,11.0100,5.3949000000000000
868,9,412,290,5,849.9500,390.9770000000000000
869,9,412,2154,1,11.5400,5.5392000000000000
870,9,413,165,9,1496.1600,224.4240000000000000
871,9,413,2942,2,843.9000,371.3160000000000000
872,12,414,217,5,1799.9700,239.9960000000000000
873,9,415,4093,2,22.5800,5.8708000000000000
874,4,416,4076,2,8.9280,3.3480000000000000
875,1,416,1899,3,747.5580,-96.1146000000001000
876,10,417,2128,3,5.7420,-4.5936000000000000
877,3,418,3514,1,0.8980,-1.5715000000000000
878,3,418,404,5,11.9800,-19.1680000000000000
879,4,418,1428,7,755.9440,66.1451000000000000
880,4,418,3406,6,719.9520,71.9952000000000000
881,9,419,3786,2,421.1000,105.2750000000000000
882,9,420,2478,2,299.9000,74.9750000000000000
883,12,421,3402,1,155.3700,-36.2530000000000000
884,12,421,2971,4,431.9760,-100.7944000000000000
885,1,421,4328,2,181.9860,-54.5958000000000000
886,9,422,2643,3,242.9400,9.7175999999999900
887,9,423,1659,5,26.4000,11.8800000000000000
888,10,424,1970,3,2.2140,-1.4760000000000000
889,4,425,2912,3,43.1760,15.1116000000000000
890,9,425,3715,2,12.9600,6.2208000000000000
891,9,426,2963,5,29.7000,13.3650000000000000
892,9,426,3339,3,14.7300,4.8609000000000000
893,9,426,626,3,43.9200,12.7368000000000000
894,9,426,1827,2,66.5800,15.9792000000000000
895,11,426,3369,4,247.7160,93.5816000000000000
896,9,426,4268,5,19.0500,8.9535000000000000
897,9,426,2543,3,272.9400,30.0234000000000000
898,9,426,2268,1,13.9800,4.0542000000000000
899,9,427,4323,1,11.0900,5.4341000000000000
900,9,427,2660,8,1599.9200,751.9624000000000000
901,4,428,108,7,128.7440,12.8744000000000000
902,12,429,202,4,309.5760,-56.7556000000000000
903,4,429,2177,4,23.6800,7.4000000000000000
904,4,429,2876,7,123.2560,9.2442000000000000
905,9,430,1628,5,32.4000,15.5520000000000000
906,9,430,2479,2,5.5600,2.2240000000000000
907,2,430,439,1,119.8330,7.0490000000000000
908,4,430,2937,6,14.3040,4.6488000000000000
909,9,431,3492,2,124.4600,58.4962000000000000
910,9,431,2197,3,64.1700,18.6093000000000000
911,9,432,231,2,12.9600,6.2208000000000000
912,9,432,940,3,146.8200,73.4100000000000000
913,9,432,2503,1,15.5100,4.3428000000000000
914,4,433,2233,3,57.5760,21.5910000000000000
915,11,434,1425,3,658.7460,146.3880000000000000
916,4,435,421,6,2003.5200,-325.5720000000000000
917,8,436,746,5,30.5600,-19.8640000000000000
918,11,437,1351,3,192.1860,36.3018000000000000
919,9,438,3168,1,625.9900,187.7970000000000000
920,4,438,2923,9,26.4240,9.5787000000000000
921,9,439,791,5,8.0000,3.4400000000000000
922,4,440,1319,9,2676.6720,267.6672000000000000
923,9,441,2867,1,3.3800,1.5548000000000000
924,9,441,3880,3,17.3400,8.4966000000000000
925,9,441,724,4,10.6800,4.0584000000000000
926,9,442,241,2,5.2200,2.4012000000000000
927,4,443,3095,1,5.1840,1.8144000000000000
928,12,444,1841,2,258.5280,-47.3968000000000000
929,4,445,1566,3,53.9520,17.5344000000000000
930,4,445,4078,4,11.1680,3.6296000000000000
931,3,446,2548,1,13.4560,-23.5480000000000000
932,3,446,1554,9,27.3960,-42.4638000000000000
933,9,447,4294,7,254.2400,76.2720000000000000
934,9,447,4139,7,45.3600,21.7728000000000000
935,4,447,2710,7,2575.9440,257.5944000000000000
936,4,448,2346,6,383.9520,76.7904000000000000
937,10,448,1581,3,18.6930,-14.3313000000000000
938,11,449,1943,1,117.8820,1.3098000000000000
939,9,450,3613,2,17.4600,5.9364000000000000
940,4,451,530,5,271.9600,16.9975000000000000
941,9,452,2508,3,15.1800,7.1346000000000000
942,9,452,1069,4,315.2000,6.3040000000000300
943,9,452,1219,2,22.9600,4.3624000000000000
944,9,452,1992,5,36.4000,17.4720000000000000
945,4,453,3771,5,36.2400,11.3250000000000000
946,9,454,3298,9,255.4200,104.7222000000000000
947,9,454,4331,13,259.7400,124.6752000000000000
948,9,454,745,2,101.9600,27.5292000000000000
949,4,455,1301,2,671.9840,50.3988000000000000
950,4,455,354,2,7.9200,0.6930000000000000
951,4,455,3277,2,113.5680,-5.6784000000000000
952,4,455,3422,2,113.8880,9.9652000000000000
953,4,455,50,5,23.1200,8.3810000000000000
954,4,455,3535,4,41.6000,13.0000000000000000
955,4,456,1801,8,198.2720,-32.2192000000000000
956,9,457,1967,4,12.6000,6.0480000000000000
957,4,457,400,2,479.9840,59.9980000000000000
958,4,458,534,1,3.5920,1.1225000000000000
959,9,458,1012,8,63.8400,18.5136000000000000
960,11,458,1894,6,1317.4920,292.7760000000000000
961,12,459,2756,7,629.9580,94.4937000000000000
962,10,459,3846,1,1.6410,-1.3128000000000000
963,9,460,2881,3,5.4600,1.4742000000000000
964,9,460,464,3,193.9500,9.6974999999999800
965,9,460,3927,6,629.1000,301.9680000000000000
966,9,460,1242,1,36.9900,9.9873000000000000
967,4,461,3817,3,11.4240,3.7128000000000000
968,1,461,1357,2,520.4640,-14.8704000000000000
969,4,462,3757,3,74.3520,23.2350000000000000
970,4,462,3413,4,942.7840,94.2784000000000000
971,9,463,884,4,24.9600,11.2320000000000000
972,4,464,3356,3,115.2960,40.3536000000000000
973,9,465,3012,2,24.5600,11.5432000000000000
974,9,465,415,4,50.3200,21.1344000000000000
975,4,466,3929,5,83.9200,31.4700000000000000
976,9,466,3243,2,20.5600,9.6632000000000000
977,9,466,74,4,27.3600,7.3872000000000000
978,10,467,474,3,1.9440,-1.4256000000000000
979,4,467,1739,3,60.3120,5.2773000000000000
980,12,467,2085,6,539.9640,-107.9928000000000000
981,4,467,795,1,76.7920,-16.3183000000000000
982,10,467,1312,1,50.9970,-40.7976000000000000
983,9,468,1802,4,79.3600,23.8080000000000000
984,9,468,2757,1,5.4700,2.3521000000000000
985,4,469,393,4,492.7680,55.4363999999999000
986,5,470,1492,5,177.2250,-120.5130000000000000
987,9,471,3862,3,5.9400,1.6038000000000000
988,9,472,1560,2,356.9400,107.0820000000000000
989,9,472,582,3,239.9700,67.1916000000000000
990,9,472,257,2,8.5600,2.6536000000000000
991,4,473,2576,2,25.5840,8.9544000000000000
992,4,474,2527,3,10.2720,1.1556000000000000
993,9,475,2166,5,29.9000,13.4550000000000000
994,9,476,2242,2,43.5600,15.2460000000000000
995,9,476,738,3,43.2600,14.2758000000000000
996,4,477,2670,4,8.8960,0.6672000000000000
997,4,478,2604,5,16.5200,5.3690000000000000
998,4,479,1364,2,6.8480,0.7703999999999990
999,4,479,2250,1,8.3840,0.7336000000000000
1000,9,480,1798,3,40.0500,11.2140000000000000
1001,9,481,1963,2,52.7600,24.2696000000000000
1002,4,481,2660,4,639.9680,215.9892000000000000
1003,9,482,2904,4,183.9200,31.2664000000000000
1004,11,482,899,2,163.7640,25.4744000000000000
1005,9,482,3132,2,13.3600,6.4128000000000000
1006,4,483,2860,2,42.2080,13.7176000000000000
